91.2242729561248,5.56112004202778,66.8368962787015
60.1925557376633,69.5710787987311,70.1405750798722
41.8701733990801,70.1673477490106,132.021120293848
-10.4593614814824,-95.1776512842942,128.368154158215
-82.6070079047481,-47.1828787216695,127.638682252922
77.2567949516529,72.256215700391,155.298561151079
-77.1665362467395,-51.3617176945573,151.804451510334
81.2261051330547,23.2579642050909,49.1285403050109
88.1645481953052,-49.2382532267162,134.415068493151
56.7965110619493,-15.4996495913558,106.639231824417
54.9778751425699,28.4729015248178,70.4839679358718
-26.7037916183707,-17.5519154631141,62.4493355481728
1.09492634132452,81.3216272241145,87.0219895287958
-55.860999793997,71.5191097745647,86.4511041009464
-76.6324111115406,72.5850407830962,128.379341050757
-66.704059689849,79.6411532405811,113.223458038423
-57.7092936728679,75.5969701928485,121.706267539757
-45.8346746600176,57.8956586776248,121.045007032349
-60.8573843352993,19.3665127583275,31.6260869565218
-59.4230499728034,27.8741721269627,106.772258669166
23.2096546108977,-14.6211226936253,49.7160826594789
-32.3184561973784,3.42021511838174,75.0300429184549
-40.7484132358041,-6.91608658159679,55.6043577981651
-29.7561391103675,-10.0128697509191,23.3626806833115
-83.401964981205,19.2583856883165,126.809803921569
-65.6674978627885,11.910972962369,93.1197740112995
-66.7933133304201,1.59686274566002,111.570494186047
-80.6168902721532,-13.5113810161001,114.552109181141
-65.0680761012612,-15.3615779344879,86.3916500994036
-45.8514645182813,-9.90839869957818,39.0188146754468
-40.1364774447746,-16.6784429263889,116.695387293299
-25.7352192214647,-26.7477659580852,81.1391096979332
-17.3465073997937,-23.7292029710922,134.070993914807
3.25133016893746,0.035266107885258,90.2321678321678
-26.1266332641337,-37.8934243386901,104.501533742331
-23.0647100921868,-48.0810650883472,90.4481927710843
-32.0724030243156,-53.3772469475054,64.8521916411824
-42.6272952255322,-55.1818615031679,114.975589225589
-39.387971231538,-56.3247918280415,42.1644498186215
-28.5297351721618,-47.0014226635149,121.11214953271
28.0668463447274,0.457805185013404,37.9870588235294
20.5581114413267,15.594302693105,137.175892857143
42.0642607937745,2.7425727600778,105.932217573222
31.6996524382591,8.37828846197333,132.901291512915
64.2168063729875,-68.9921103361952,93.02
49.7568029710919,-42.7291647997994,73.5816777041943
78.9805277308243,-60.3603551218776,113.74262295082
52.3149428616472,-60.7432357546763,117.296338672769
-68.2701778735871,-39.6465216076089,60.931
-55.5088864220992,-83.3732445532138,74.6732723042713
86.8604267315857,-61.710755481488,46.9126819126819
74.3240875132781,-22.3117067215072,74.7310851672265
25.5696169590832,-3.29202834202776,54.673786407767
76.3559213223317,-54.136671696959,114.266517357223
70.5896366024394,-11.568885790407,74.9828029587627
43.0139380457623,-66.2220115127348,75.1083939696944
50.2334429704811,0.255181852925591,18.9539295392954
43.613430844133,2.47616563026877,29.4569696969697
53.2399910324051,15.9173945461191,5.68463611859841
48.82466121894,28.4888029595792,46.3434727503168
61.1006227772223,6.90966264622739,63.5794223826715
13.9375165235009,29.4373344740463,76.2608396017381
